conversation_id,customer_messages,full_conversation,intent,escalate,escalation_reason,notes
2117740,"Who are these random people delivering my @115821 packages?? Yesterday some woman came, handed me my box and pet my dogs for like 10 minutes.","[CUSTOMER] Who are these random people delivering my @115821 packages?? Yesterday some woman came, handed me my box and pet my dogs for like 10 minutes. || [BRAND] @624152 Hello Selina! Congrats on the XB1X purchase! Was this who delivered your package: https://t.co/FEdjUrLbrT ^TM",other,no,,Notes:
1937632,@AmazonHelp amigos les acabo de enviar un mensaje 😏,[CUSTOMER] @AmazonHelp amigos les acabo de enviar un mensaje 😏 || [BRAND] @576406 Hemos respondido tu DM. ^VM,other,no,,Notes:
2320853,"@115830 I was supposed to have an order delivered today, the online tracking says it was delivered at 10:48am, however I don’t have a parcel, what do I do now?","[CUSTOMER] @115830 I was supposed to have an order delivered today, the online tracking says it was delivered at 10:48am, however I don’t have a parcel, what do I do now? || [BRAND] @672595 Terribly sorry about your parcel, Amy! Have you tried these tips to help locate it: https://t.co/QFZPy1IDTI ^JZ",missing_package,yes,Escalation reason:,"The order is marked as delivered, but the customer has not received the parcel.Notes:"
249853,@AmazonHelp i got an email from amazon saying my email address succesfully changed to a russian one. I never requested an email change. || @AmazonHelp https://t.co/bHEGHMS3Od,"[CUSTOMER] @AmazonHelp i got an email from amazon saying my email address succesfully changed to a russian one. I never requested an email change. || [BRAND] @175381 Hi Alex- Which site is your Amazon account registered with? https://t.co/nUUp5MLhYl https://t.co/ykTUEmdsQA or? ^NV || [CUSTOMER] @AmazonHelp https://t.co/bHEGHMS3Od || [BRAND] @175381 Please contact us directly here: https://t.co/jzvkhd3Qlv, so we can take a closer look into this with you, Alex. ^CE",account_access,yes,Escalation reason:,"Customer reports an unauthorized change to the email address on their Amazon account, suggesting potential account compromise.Notes:"
394873,"@115850 could not deliver my package on guaranteed delivery date saying ""TRAFFIC"" as the reason. Seriously??.If you cannot deliver a courier from ITPL to Marathhalli in 24 hours then you guys are definitely not the best in business. @118702 must be laughing.","[CUSTOMER] @115850 could not deliver my package on guaranteed delivery date saying ""TRAFFIC"" as the reason. Seriously??.If you cannot deliver a courier from ITPL to Marathhalli in 24 hours then you guys are definitely not the best in business. @118702 must be laughing. || [BRAND] @209568 I'm sorry for the trouble caused over this delay. Please connect with our support team here: https://t.co/2t6DQoUmNZ ^RW",delivery_issue,yes,Escalation reason:,"The package missed its guaranteed delivery date, with traffic given as the reason for the delay.Notes:"
275165,"@115830 hey Amazon, getting more spam emails, but they're from an @115821.co.uk email. How is this?? || @AmazonHelp Pretending to be amazon. Sending me an invoice for my prime subscription (I don't have prime, have checked my account, definitely don't!)","[CUSTOMER] @115830 hey Amazon, getting more spam emails, but they're from an @115821.co.uk email. How is this?? || [BRAND] @181738 Are they advertisement emails? Or people pretending to be Amazon? ^AS || [CUSTOMER] @AmazonHelp Pretending to be amazon. Sending me an invoice for my prime subscription (I don't have prime, have checked my account, definitely don't!) || [BRAND] @181738 You can report the email here: https://t.co/NQJ8QwRBRY ^CD",account_access,no,,Notes:
1832092,@115850 why is my order delayed? I'm a prime member &amp; d time i placed the order it showed expected delivery by 8th Nov &amp; now it says delayed &amp; should reach by 12th the product has already reached Mumbai still why a delay..i want it today anyhow @115851 || @AmazonHelp No I haven't..I'm travelling &amp; won't be able to use a desktop or laptop hence reported here. Request you to help me out right here @115850 @115851,[CUSTOMER] @115850 why is my order delayed? I'm a prime member &amp; d time i placed the order it showed expected delivery by 8th Nov &amp; now it says delayed &amp; should reach by 12th the product has already reached Mumbai still why a delay..i want it today anyhow @115851 || [BRAND] @426854 Have you reported this to our support team here: https://t.co/2t6DQoUmNZ ? (2/2)^HR || [CUSTOMER] @AmazonHelp No I haven't..I'm travelling &amp; won't be able to use a desktop or laptop hence reported here. Request you to help me out right here @115850 @115851 || [BRAND] @426854 Kindly request a call back from our support team here: https://t.co/rS49hgaADF and we'll be happy to help. ^AK (2/2),delivery_issue,yes,Escalation reason:,"The Prime order was delayed from the original expected date of November 8 to November 12, and the customer urgently wants it delivered today.Notes:"
1487901,@115850 I have ordered 3 orders please make sure to deliver by tomorrow 13:00 since Iam in outofstation from Sunday #pleasehelp,"[CUSTOMER] @115850 I have ordered 3 orders please make sure to deliver by tomorrow 13:00 since Iam in outofstation from Sunday #pleasehelp || [BRAND] @137471 Also, you can track your order here: https://t.co/3yqvLnyTxi 2/2 ^SY",delivery_issue,no,,Notes:
435105,Basically if you have a car and don't wait to be trained and want to get paid to steal packages just work for Amazon logistics 😂 @AmazonHelp,[CUSTOMER] Basically if you have a car and don't wait to be trained and want to get paid to steal packages just work for Amazon logistics 😂 @AmazonHelp || [BRAND] @212688 Are you currently having trouble with an order being delivered? Has it missed the estimated delivery date? ^AF,other,no,,Notes:
1071108,"@115850  i have a complaint to file.!! Kindly respond.! || @AmazonHelp but in d end they r not providing d product, they r not even trying to deliver d product .!! Help me to get rid of this.!!(3/3)","[CUSTOMER] @115850  i have a complaint to file.!! Kindly respond.! || [BRAND] @372758 Please let us know what went wrong we will get your issue resolved at the earliest. ^GU || [CUSTOMER] @AmazonHelp but in d end they r not providing d product, they r not even trying to deliver d product .!! Help me to get rid of this.!!(3/3)",delivery_issue,yes,Escalation reason:,Customer reports that the product is not being delivered and that delivery attempts are not being made despite repeated complaints.Notes:
787636,"@115850 having trouble finding ""satisfaction"" from your ""services"" || @AmazonHelp Still disappointed by your services.","[CUSTOMER] @115850 having trouble finding ""satisfaction"" from your ""services"" || [BRAND] @307868 That's quite a remark. I would like to help! May I know what went wrong? ^HR || [CUSTOMER] @AmazonHelp Still disappointed by your services.",other,no,,Notes:
784033,"Now @115850 is asking me to wait for 24 hours @115851 and his company is abusing women and then doesn't give a fuck @AmazonHelp || @296764 @115850 @115851 @AmazonHelp What happened? What did the delivery guy do? || @307349 @115850 @115851 @AmazonHelp I told him order is delayed &amp; he promised early morning delivery. The guy said i dont know &amp; started talking rudely. || @AmazonHelp You don't. Company rep abusing. After a delay of 2 days and lying, I am asked to wait for a day more. Pathetic. || @AmazonHelp I have been hearing this since yesterday. You guys have a lot to look into apparently @115850 @115851","[CUSTOMER] Now @115850 is asking me to wait for 24 hours @115851 and his company is abusing women and then doesn't give a fuck @AmazonHelp || [CUSTOMER] @296764 @115850 @115851 @AmazonHelp What happened? What did the delivery guy do? || [CUSTOMER] @307349 @115850 @115851 @AmazonHelp I told him order is delayed &amp; he promised early morning delivery. The guy said i dont know &amp; started talking rudely. || [BRAND] @296764 I understand your requirement for the order. We're working on it and will get back to you soon. ^AP || [CUSTOMER] @AmazonHelp You don't. Company rep abusing. After a delay of 2 days and lying, I am asked to wait for a day more. Pathetic. || [BRAND] @296764 We have escalated this and are working on it. We'll ensure to take appropriate actions. Appreciate your understanding. ^PS || [CUSTOMER] @AmazonHelp I have been hearing this since yesterday. You guys have a lot to look into apparently @115850 @115851 || [BRAND] @296764 Please be assured, we'll get back to you at the earliest Papiha. ^HN",delivery_issue,yes,Escalation reason:,"Order is delayed by 2 days, the customer reports rude behavior from the delivery representative, and Amazon has already escalated the issue for further action.Notes:"
2662632,@118919  Amazon India is very bad service for product quality and delevery service I m not setisfy your service. || @AmazonHelp It is current order. 404-9269039-2025142 &amp; 404-6463150-4009961 very bad experience with your company,"[CUSTOMER] @118919  Amazon India is very bad service for product quality and delevery service I m not setisfy your service. || [BRAND] @750417 Certainly, not the kind of words we'd like to hear. I'm sorry we could not meet your expectations. We'd like to know more about these instances. Do let us know if there are any current orders which are past the delivery. ^AR || [CUSTOMER] @AmazonHelp It is current order. 404-9269039-2025142 &amp; 404-6463150-4009961 very bad experience with your company || [BRAND] @750417 Apologies for the delay in the delivery. Kindly report this to our support team here: https://t.co/vlvfJr4nN9 &amp; we'll have this checked. Also, please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^EM",delivery_issue,no,,Notes:
